Processed Iteration 50,episodic return 115.53292972374167, reward_pressure: 1.0
Processed Iteration 100,episodic return 122.46565349964975, reward_pressure: 1.0
Processed Iteration 150,episodic return 140.73910980479934, reward_pressure: 1.0
Processed Iteration 200,episodic return 212.26258815453068, reward_pressure: 0.995
Processed Iteration 250,episodic return 250.24895328530602, reward_pressure: 1.0
Processed Iteration 300,episodic return 273.92794796761484, reward_pressure: 0.995
Processed Iteration 350,episodic return 261.20245268493886, reward_pressure: 1.0
Processed Iteration 400,episodic return 319.03796627464976, reward_pressure: 0.9590000000000003
Processed Iteration 450,episodic return 344.81790007551507, reward_pressure: 1.0
Processed Iteration 500,episodic return 359.36073376114626, reward_pressure: 0.9630000000000006
Processed Iteration 550,episodic return 511.59113503229486, reward_pressure: 0.94
Processed Iteration 600,episodic return 995.1786308708414, reward_pressure: 1.0
Processed Iteration 650,episodic return 1281.7598426637894, reward_pressure: 1.0
Processed Iteration 700,episodic return 700.6034057991275, reward_pressure: 0.9860000000000008
Processed Iteration 750,episodic return 612.9902646774298, reward_pressure: 0.9359999999999994
Processed Iteration 800,episodic return 1488.904448097339, reward_pressure: 0.8889999999999998
Processed Iteration 850,episodic return 4468.5406591917545, reward_pressure: 0.8969999999999994
Processed Iteration 900,episodic return 4935.164952832968, reward_pressure: 0.8689999999999998
Processed Iteration 950,episodic return 4550.358823819544, reward_pressure: 0.941
Processed Iteration 1000,episodic return 3741.118063944831, reward_pressure: 0.9870000000000008
Processed Iteration 1050,episodic return 6737.365662842956, reward_pressure: 0.99
Processed Iteration 1100,episodic return 7190.355005471887, reward_pressure: 1.0
Processed Iteration 1150,episodic return 6504.03349699838, reward_pressure: 0.9850000000000009
Processed Iteration 1200,episodic return 7230.987297644789, reward_pressure: 0.9749999999999998
Processed Iteration 1250,episodic return 3280.157956844499, reward_pressure: 0.9750000000000009
Processed Iteration 1300,episodic return 6324.145384197077, reward_pressure: 0.9249999999999992
Processed Iteration 1350,episodic return 4482.532240869697, reward_pressure: 0.8750000000000006
Processed Iteration 1400,episodic return 6931.286391169232, reward_pressure: 0.8249999999999996
Processed Iteration 1450,episodic return 6539.980278947431, reward_pressure: 0.7750000000000001
Processed Iteration 1500,episodic return 6642.949140337604, reward_pressure: 0.725
Processed Iteration 1550,episodic return 4639.150967755962, reward_pressure: 0.674999999999999
Processed Iteration 1600,episodic return 7015.160274387107, reward_pressure: 0.6799999999999996
Processed Iteration 1650,episodic return 7732.542556120879, reward_pressure: 0.747
Processed Iteration 1700,episodic return 7182.743788724607, reward_pressure: 0.6969999999999995
Processed Iteration 1750,episodic return 6991.2016153063905, reward_pressure: 0.6469999999999994
Processed Iteration 1800,episodic return 6811.877587974137, reward_pressure: 0.5970000000000004
Processed Iteration 1850,episodic return 7733.45064740847, reward_pressure: 0.5469999999999999
Processed Iteration 1900,episodic return 5074.076171229809, reward_pressure: 0.4969999999999999
Processed Iteration 1950,episodic return 5874.676278662133, reward_pressure: 0.44699999999999934
Processed Iteration 2000,episodic return 5786.230214138408, reward_pressure: 0.39699999999999974
