Processed Iteration 50,episodic return 175.45951475398388, reward_pressure: 1.0
Processed Iteration 100,episodic return 412.4204607439136, reward_pressure: 1.0
Processed Iteration 150,episodic return 793.7060368448452, reward_pressure: 1.0
Processed Iteration 200,episodic return 1055.4220122363809, reward_pressure: 1.0
Processed Iteration 250,episodic return 1125.6508454024015, reward_pressure: 1.0
Processed Iteration 300,episodic return 1270.5934790486822, reward_pressure: 1.0
Processed Iteration 350,episodic return 1376.9174976487152, reward_pressure: 1.0
Processed Iteration 400,episodic return 1366.3919781776488, reward_pressure: 1.0
Processed Iteration 450,episodic return 1347.3904306301731, reward_pressure: 0.9920000000000004
Processed Iteration 500,episodic return 1504.778288008155, reward_pressure: 1.0
Processed Iteration 550,episodic return 1527.81847842515, reward_pressure: 1.0
Processed Iteration 600,episodic return 1587.9049083887287, reward_pressure: 0.9990000000000001
Processed Iteration 650,episodic return 1531.4321679829302, reward_pressure: 0.9490000000000005
Processed Iteration 700,episodic return 1529.968919274633, reward_pressure: 0.8989999999999992
Processed Iteration 750,episodic return 1617.015009434342, reward_pressure: 0.8490000000000006
Processed Iteration 800,episodic return 1553.4944583274396, reward_pressure: 0.7989999999999998
Processed Iteration 850,episodic return 1552.52860479447, reward_pressure: 0.7489999999999999
Processed Iteration 900,episodic return 1528.8516439230768, reward_pressure: 0.7489999999999999
Processed Iteration 950,episodic return 1623.9659656573174, reward_pressure: 0.7989999999999998
Processed Iteration 1000,episodic return 1621.728809266082, reward_pressure: 0.7509999999999999
Processed Iteration 1050,episodic return 1571.8671929942616, reward_pressure: 0.7009999999999996
Processed Iteration 1100,episodic return 1629.2584674067757, reward_pressure: 0.6509999999999992
Processed Iteration 1150,episodic return 1586.951526730921, reward_pressure: 0.6010000000000005
Processed Iteration 1200,episodic return 1507.471571678164, reward_pressure: 0.5509999999999998
Processed Iteration 1250,episodic return 1495.9048907378235, reward_pressure: 0.5009999999999999
Processed Iteration 1300,episodic return 1674.6506511408702, reward_pressure: 0.4509999999999994
Processed Iteration 1350,episodic return 1607.9964887962446, reward_pressure: 0.40099999999999963
Processed Iteration 1400,episodic return 1619.7561008502269, reward_pressure: 0.3509999999999998
Processed Iteration 1450,episodic return 1639.8089153449264, reward_pressure: 0.3009999999999994
Processed Iteration 1500,episodic return 1676.6784066098342, reward_pressure: 0.2509999999999999
Processed Iteration 1550,episodic return 1490.7239563739124, reward_pressure: 0.20099999999999948
Processed Iteration 1600,episodic return 1545.6373743644049, reward_pressure: 0.15099999999999952
Processed Iteration 1650,episodic return 1512.4879268541201, reward_pressure: 0.10099999999999966
Processed Iteration 1700,episodic return 1581.3298592886078, reward_pressure: 0.050999999999999684
Processed Iteration 1750,episodic return 1669.4127247413637, reward_pressure: 0.03700000000000001
Processed Iteration 1800,episodic return 1621.9003002060094, reward_pressure: 0.014000000000000002
Processed Iteration 1850,episodic return 1607.4215514978155, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1498.8417717055047, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1633.5509075682949, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1648.0296774931112, reward_pressure: 0.0
