Processed Iteration 50,episodic return -117.66916294240656, reward_pressure: 1.0
Processed Iteration 100,episodic return 347.57921042119074, reward_pressure: 1.0
Processed Iteration 150,episodic return 746.1928896642956, reward_pressure: 1.0
Processed Iteration 200,episodic return 1067.6403723903206, reward_pressure: 1.0
Processed Iteration 250,episodic return 1398.3319829131403, reward_pressure: 1.0
Processed Iteration 300,episodic return 1838.139617906393, reward_pressure: 1.0
Processed Iteration 350,episodic return 2099.2560616380483, reward_pressure: 1.0
Processed Iteration 400,episodic return 2157.589498316881, reward_pressure: 1.0
Processed Iteration 450,episodic return 2251.0114858788556, reward_pressure: 0.9976
Processed Iteration 500,episodic return 2304.3516546026717, reward_pressure: 0.9883999999999991
Processed Iteration 550,episodic return 2248.325299218482, reward_pressure: 0.9684000000000006
Processed Iteration 600,episodic return 2320.488406155344, reward_pressure: 0.9504
Processed Iteration 650,episodic return 2422.415365126152, reward_pressure: 0.9580000000000004
Processed Iteration 700,episodic return 2613.2437956381646, reward_pressure: 0.9663999999999997
Processed Iteration 750,episodic return 2846.679154772446, reward_pressure: 1.0
Processed Iteration 800,episodic return 2777.995601896064, reward_pressure: 0.9939999999999991
Processed Iteration 850,episodic return 2848.8269657599412, reward_pressure: 0.9987999999999999
Processed Iteration 900,episodic return 2721.625057524651, reward_pressure: 0.9811999999999991
Processed Iteration 950,episodic return 2832.3793708227463, reward_pressure: 0.9612000000000006
Processed Iteration 1000,episodic return 2831.170705546456, reward_pressure: 0.9411999999999996
Processed Iteration 1050,episodic return 2928.9106312565164, reward_pressure: 0.921200000000001
Processed Iteration 1100,episodic return 2786.307695874905, reward_pressure: 0.9011999999999992
Processed Iteration 1150,episodic return 2829.5681387779496, reward_pressure: 0.8812000000000002
Processed Iteration 1200,episodic return 2839.5988617536323, reward_pressure: 0.8611999999999995
Processed Iteration 1250,episodic return 2867.4644612968514, reward_pressure: 0.8412000000000006
Processed Iteration 1300,episodic return 2876.23047158379, reward_pressure: 0.8212000000000002
Processed Iteration 1350,episodic return 2921.349935729816, reward_pressure: 0.8011999999999998
Processed Iteration 1400,episodic return 2818.28745586187, reward_pressure: 0.7812000000000004
Processed Iteration 1450,episodic return 2790.9807196545157, reward_pressure: 0.7611999999999988
Processed Iteration 1500,episodic return 2859.3777221325345, reward_pressure: 0.7411999999999996
Processed Iteration 1550,episodic return 2916.9426364484593, reward_pressure: 0.7211999999999992
Processed Iteration 1600,episodic return 2897.8573490876606, reward_pressure: 0.7011999999999996
Processed Iteration 1650,episodic return 2826.90026899781, reward_pressure: 0.6844
Processed Iteration 1700,episodic return 2858.4256340863108, reward_pressure: 0.6967999999999995
Processed Iteration 1750,episodic return 2875.934758567528, reward_pressure: 0.6767999999999996
Processed Iteration 1800,episodic return 2872.3123498370637, reward_pressure: 0.6568
Processed Iteration 1850,episodic return 2869.2012023510815, reward_pressure: 0.6368000000000005
Processed Iteration 1900,episodic return 2975.246336301336, reward_pressure: 0.6168000000000002
Processed Iteration 1950,episodic return 2997.0558637121862, reward_pressure: 0.6200000000000001
Processed Iteration 2000,episodic return 3016.819858775236, reward_pressure: 0.6580000000000001
