Processed Iteration 50,episodic return 4.418557395764731, reward_pressure: 0.0
Processed Iteration 100,episodic return 1.295493732415697, reward_pressure: 0.0
Processed Iteration 150,episodic return 1.7065364334598818, reward_pressure: 0.0
Processed Iteration 200,episodic return -1.5482545147552829, reward_pressure: 0.0
Processed Iteration 250,episodic return -2.486993599089775, reward_pressure: 0.0
Processed Iteration 300,episodic return -1.3830582378392189, reward_pressure: 0.0
Processed Iteration 350,episodic return -0.8845412593429991, reward_pressure: 0.0
Processed Iteration 400,episodic return -0.9292121460549493, reward_pressure: 0.0
Processed Iteration 450,episodic return 0.11370532622205765, reward_pressure: 0.0
Processed Iteration 500,episodic return -3.155823118490054, reward_pressure: 0.0
Processed Iteration 550,episodic return -5.242697819537533, reward_pressure: 0.0
Processed Iteration 600,episodic return -7.622957678952365, reward_pressure: 0.0
Processed Iteration 650,episodic return -8.767924130382186, reward_pressure: 0.0
Processed Iteration 700,episodic return -6.7662711425587885, reward_pressure: 0.0
Processed Iteration 750,episodic return -6.35193186143482, reward_pressure: 0.0
Processed Iteration 800,episodic return -11.383970609063008, reward_pressure: 0.0
Processed Iteration 850,episodic return -17.34470825274004, reward_pressure: 0.0
Processed Iteration 900,episodic return -20.829343436878762, reward_pressure: 0.0
Processed Iteration 950,episodic return -23.476108848075217, reward_pressure: 0.0
Processed Iteration 1000,episodic return -26.51259627845299, reward_pressure: 0.0
Processed Iteration 1050,episodic return -25.661053010551132, reward_pressure: 0.0
Processed Iteration 1100,episodic return -25.322690459594728, reward_pressure: 0.0
Processed Iteration 1150,episodic return -25.437967673308236, reward_pressure: 0.0
Processed Iteration 1200,episodic return -23.82241550539487, reward_pressure: 0.0
Processed Iteration 1250,episodic return -23.69665532331486, reward_pressure: 0.0
Processed Iteration 1300,episodic return -23.66563809292127, reward_pressure: 0.0
Processed Iteration 1350,episodic return -23.134155024287953, reward_pressure: 0.0
Processed Iteration 1400,episodic return -22.724649287728134, reward_pressure: 0.0
Processed Iteration 1450,episodic return -23.29952866028697, reward_pressure: 0.0
Processed Iteration 1500,episodic return -21.69414145002458, reward_pressure: 0.0
Processed Iteration 1550,episodic return -19.390194074637588, reward_pressure: 0.0
Processed Iteration 1600,episodic return -19.52336757491028, reward_pressure: 0.0
Processed Iteration 1650,episodic return -19.721647348454653, reward_pressure: 0.0
Processed Iteration 1700,episodic return -18.84017007716079, reward_pressure: 0.0
Processed Iteration 1750,episodic return -16.959340885121332, reward_pressure: 0.0
Processed Iteration 1800,episodic return -16.943832355225446, reward_pressure: 0.0
Processed Iteration 1850,episodic return -17.769727157684812, reward_pressure: 0.0
Processed Iteration 1900,episodic return -17.301563406373166, reward_pressure: 0.0
Processed Iteration 1950,episodic return -16.933566400290584, reward_pressure: 0.0
Processed Iteration 2000,episodic return -15.868335877799431, reward_pressure: 0.0
