Processed Iteration 50,episodic return -131.65699306877661, reward_pressure: 1.0
Processed Iteration 100,episodic return 452.2340216754846, reward_pressure: 1.0
Processed Iteration 150,episodic return 1332.4911851096786, reward_pressure: 1.0
Processed Iteration 200,episodic return 2042.4726736263258, reward_pressure: 1.0
Processed Iteration 250,episodic return 2221.3719709681445, reward_pressure: 1.0
Processed Iteration 300,episodic return 2381.9948547411996, reward_pressure: 1.0
Processed Iteration 350,episodic return 2437.469630668906, reward_pressure: 1.0
Processed Iteration 400,episodic return 2499.063400538831, reward_pressure: 0.9730000000000009
Processed Iteration 450,episodic return 2382.6425821328103, reward_pressure: 0.9229999999999992
Processed Iteration 500,episodic return 2360.2351069637357, reward_pressure: 0.8730000000000007
Processed Iteration 550,episodic return 2348.504679000938, reward_pressure: 0.8229999999999995
Processed Iteration 600,episodic return 2213.19494816515, reward_pressure: 0.7730000000000001
Processed Iteration 650,episodic return 2437.164504097589, reward_pressure: 0.723
Processed Iteration 700,episodic return 2455.0623914069547, reward_pressure: 0.7339999999999998
Processed Iteration 750,episodic return 2490.088724475665, reward_pressure: 0.7329999999999997
Processed Iteration 800,episodic return 2567.9964543276324, reward_pressure: 0.7769999999999997
Processed Iteration 850,episodic return 2301.2533326166367, reward_pressure: 0.7730000000000001
Processed Iteration 900,episodic return 2464.5531377657303, reward_pressure: 0.723
Processed Iteration 950,episodic return 2505.3961774709824, reward_pressure: 0.6729999999999989
Processed Iteration 1000,episodic return 2505.3877496598957, reward_pressure: 0.6489999999999992
Processed Iteration 1050,episodic return 2466.9045259407717, reward_pressure: 0.6240000000000007
Processed Iteration 1100,episodic return 2393.6677502008592, reward_pressure: 0.5740000000000002
Processed Iteration 1150,episodic return 2405.4926960996218, reward_pressure: 0.5239999999999997
Processed Iteration 1200,episodic return 2561.586925843197, reward_pressure: 0.47399999999999953
Processed Iteration 1250,episodic return 2581.6947946291966, reward_pressure: 0.4239999999999995
Processed Iteration 1300,episodic return 2406.6715243354975, reward_pressure: 0.3739999999999999
Processed Iteration 1350,episodic return 2434.5531975805397, reward_pressure: 0.3239999999999993
Processed Iteration 1400,episodic return 2459.585029158724, reward_pressure: 0.27399999999999985
Processed Iteration 1450,episodic return 2547.785162082124, reward_pressure: 0.22399999999999948
Processed Iteration 1500,episodic return 2475.1348560154483, reward_pressure: 0.17399999999999963
Processed Iteration 1550,episodic return 2335.032123681829, reward_pressure: 0.12399999999999962
Processed Iteration 1600,episodic return 2506.229057013127, reward_pressure: 0.07399999999999975
Processed Iteration 1650,episodic return 2566.9467391013504, reward_pressure: 0.09299999999999965
Processed Iteration 1700,episodic return 2630.150486445215, reward_pressure: 0.07999999999999964
Processed Iteration 1750,episodic return 2429.7478875563347, reward_pressure: 0.14599999999999955
Processed Iteration 1800,episodic return 2503.480394293916, reward_pressure: 0.10399999999999965
Processed Iteration 1850,episodic return 2584.2459191371195, reward_pressure: 0.053999999999999694
Processed Iteration 1900,episodic return 2519.2389289993616, reward_pressure: 0.039
Processed Iteration 1950,episodic return 2546.284160187954, reward_pressure: 0.015000000000000003
Processed Iteration 2000,episodic return 2482.3646703275326, reward_pressure: 0.0
