Processed Iteration 50,episodic return -144.8407715509397, reward_pressure: 1.0
Processed Iteration 100,episodic return 780.4657516593923, reward_pressure: 1.0
Processed Iteration 150,episodic return 1584.747077342156, reward_pressure: 1.0
Processed Iteration 200,episodic return 2250.4526303814873, reward_pressure: 1.0
Processed Iteration 250,episodic return 2037.13087690771, reward_pressure: 1.0
Processed Iteration 300,episodic return 2899.785479071439, reward_pressure: 1.0
Processed Iteration 350,episodic return 2995.4912775376924, reward_pressure: 1.0
Processed Iteration 400,episodic return 3629.3489711739558, reward_pressure: 1.0
Processed Iteration 450,episodic return 4057.128965395918, reward_pressure: 1.0
Processed Iteration 500,episodic return 4066.377027383018, reward_pressure: 0.978000000000001
Processed Iteration 550,episodic return 4183.770593951102, reward_pressure: 0.992
Processed Iteration 600,episodic return 4310.108744973478, reward_pressure: 0.9580000000000005
Processed Iteration 650,episodic return 4207.900332337894, reward_pressure: 0.9079999999999991
Processed Iteration 700,episodic return 4169.02862161697, reward_pressure: 0.8580000000000009
Processed Iteration 750,episodic return 4190.613876608694, reward_pressure: 0.8079999999999998
Processed Iteration 800,episodic return 4190.129050323923, reward_pressure: 0.758
Processed Iteration 850,episodic return 4204.051223403558, reward_pressure: 0.7079999999999997
Processed Iteration 900,episodic return 4301.451243642391, reward_pressure: 0.6579999999999993
Processed Iteration 950,episodic return 4248.416577488612, reward_pressure: 0.6080000000000004
Processed Iteration 1000,episodic return 4182.13444299048, reward_pressure: 0.5579999999999999
Processed Iteration 1050,episodic return 4332.43635616962, reward_pressure: 0.5079999999999999
Processed Iteration 1100,episodic return 4323.521308406705, reward_pressure: 0.4579999999999994
Processed Iteration 1150,episodic return 4373.311767395874, reward_pressure: 0.4079999999999997
Processed Iteration 1200,episodic return 4248.832478976337, reward_pressure: 0.3579999999999998
Processed Iteration 1250,episodic return 4427.51268445891, reward_pressure: 0.3079999999999994
Processed Iteration 1300,episodic return 4213.3180398970935, reward_pressure: 0.25799999999999984
Processed Iteration 1350,episodic return 4322.832631974322, reward_pressure: 0.20799999999999944
Processed Iteration 1400,episodic return 4398.67134992045, reward_pressure: 0.15799999999999953
Processed Iteration 1450,episodic return 4361.650522300296, reward_pressure: 0.10799999999999965
Processed Iteration 1500,episodic return 4399.878756605724, reward_pressure: 0.0579999999999997
Processed Iteration 1550,episodic return 4602.461952445947, reward_pressure: 0.14899999999999952
Processed Iteration 1600,episodic return 4459.375818709401, reward_pressure: 0.10099999999999966
Processed Iteration 1650,episodic return 4633.7146287475425, reward_pressure: 0.050999999999999684
Processed Iteration 1700,episodic return 4517.7299841231425, reward_pressure: 0.0009999999999999937
Processed Iteration 1750,episodic return 4524.518256345694, reward_pressure: 0.0
Processed Iteration 1800,episodic return 4428.036238133017, reward_pressure: 0.0
Processed Iteration 1850,episodic return 4452.944283592628, reward_pressure: 0.0
Processed Iteration 1900,episodic return 4551.686305596093, reward_pressure: 0.0
Processed Iteration 1950,episodic return 4544.988460448614, reward_pressure: 0.0
Processed Iteration 2000,episodic return 4516.459712577015, reward_pressure: 0.0
