Processed Iteration 50,episodic return -43.37695396816018, reward_pressure: 1.0
Processed Iteration 100,episodic return 395.0850330918896, reward_pressure: 1.0
Processed Iteration 150,episodic return 604.9223568967392, reward_pressure: 1.0
Processed Iteration 200,episodic return 794.1812866837137, reward_pressure: 1.0
Processed Iteration 250,episodic return 805.0692702613139, reward_pressure: 1.0
Processed Iteration 300,episodic return 830.2265949237252, reward_pressure: 0.9851999999999995
Processed Iteration 350,episodic return 927.7663245098638, reward_pressure: 1.0
Processed Iteration 400,episodic return 954.1272747749326, reward_pressure: 1.0
Processed Iteration 450,episodic return 944.6989220128153, reward_pressure: 0.989999999999999
Processed Iteration 500,episodic return 929.410643455496, reward_pressure: 0.9700000000000005
Processed Iteration 550,episodic return 956.9418491249744, reward_pressure: 0.9747999999999992
Processed Iteration 600,episodic return 994.6400676474226, reward_pressure: 0.9652000000000007
Processed Iteration 650,episodic return 959.1580208936145, reward_pressure: 0.9451999999999997
Processed Iteration 700,episodic return 981.5542139849578, reward_pressure: 0.9252000000000009
Processed Iteration 750,episodic return 959.2338612138788, reward_pressure: 0.9051999999999991
Processed Iteration 800,episodic return 967.1198199089407, reward_pressure: 0.8852000000000002
Processed Iteration 850,episodic return 989.0104453938138, reward_pressure: 0.8651999999999995
Processed Iteration 900,episodic return 1026.4728959140632, reward_pressure: 0.8555999999999996
Processed Iteration 950,episodic return 1030.9053851575468, reward_pressure: 0.8572
Processed Iteration 1000,episodic return 1016.7128774923159, reward_pressure: 0.8775999999999997
Processed Iteration 1050,episodic return 998.5134591965639, reward_pressure: 0.8575999999999999
Processed Iteration 1100,episodic return 1029.7555412583272, reward_pressure: 0.8376000000000002
Processed Iteration 1150,episodic return 1039.8583768425256, reward_pressure: 0.8175999999999998
Processed Iteration 1200,episodic return 960.5645160674243, reward_pressure: 0.7976000000000002
Processed Iteration 1250,episodic return 1044.4518915720867, reward_pressure: 0.7776000000000001
Processed Iteration 1300,episodic return 1026.454762185946, reward_pressure: 0.7760000000000005
Processed Iteration 1350,episodic return 1045.7566498974008, reward_pressure: 0.7639999999999988
Processed Iteration 1400,episodic return 1000.3142868645077, reward_pressure: 0.7439999999999997
Processed Iteration 1450,episodic return 1011.8241934882624, reward_pressure: 0.7239999999999991
Processed Iteration 1500,episodic return 1028.3874287701144, reward_pressure: 0.7039999999999997
Processed Iteration 1550,episodic return 1008.2634971401656, reward_pressure: 0.6839999999999996
Processed Iteration 1600,episodic return 1009.895344133799, reward_pressure: 0.6639999999999999
Processed Iteration 1650,episodic return 1013.1748260262439, reward_pressure: 0.6440000000000003
Processed Iteration 1700,episodic return 987.3613462827363, reward_pressure: 0.6240000000000002
Processed Iteration 1750,episodic return 972.0801797842245, reward_pressure: 0.6040000000000005
Processed Iteration 1800,episodic return 938.4982412676436, reward_pressure: 0.5839999999999992
Processed Iteration 1850,episodic return 1005.8626009181743, reward_pressure: 0.563999999999999
Processed Iteration 1900,episodic return 997.8867794897844, reward_pressure: 0.5439999999999993
Processed Iteration 1950,episodic return 938.8061003641254, reward_pressure: 0.5239999999999996
Processed Iteration 2000,episodic return 979.6365164481812, reward_pressure: 0.5039999999999999
