Processed Iteration 50,episodic return -115.68654812467574, reward_pressure: 1.0
Processed Iteration 100,episodic return 431.94832045025, reward_pressure: 1.0
Processed Iteration 150,episodic return 1321.7975192808458, reward_pressure: 1.0
Processed Iteration 200,episodic return 2211.7988830640734, reward_pressure: 1.0
Processed Iteration 250,episodic return 2527.299321783318, reward_pressure: 1.0
Processed Iteration 300,episodic return 2618.1349841810243, reward_pressure: 1.0
Processed Iteration 350,episodic return 2699.3833267274617, reward_pressure: 1.0
Processed Iteration 400,episodic return 2733.4701873238077, reward_pressure: 0.9510000000000006
Processed Iteration 450,episodic return 2704.4728521329903, reward_pressure: 0.9009999999999992
Processed Iteration 500,episodic return 2663.5888093031863, reward_pressure: 0.8510000000000008
Processed Iteration 550,episodic return 2770.212888821795, reward_pressure: 0.8659999999999992
Processed Iteration 600,episodic return 2910.4610866552, reward_pressure: 0.8720000000000008
Processed Iteration 650,episodic return 2851.7628660631435, reward_pressure: 0.9829999999999999
Processed Iteration 700,episodic return 2799.1079014494303, reward_pressure: 1.0
Processed Iteration 750,episodic return 2732.244385101094, reward_pressure: 0.9680000000000009
Processed Iteration 800,episodic return 3054.7389124236606, reward_pressure: 0.9179999999999989
Processed Iteration 850,episodic return 2933.0336244825467, reward_pressure: 0.868000000000001
Processed Iteration 900,episodic return 3141.0457424101546, reward_pressure: 0.8179999999999995
Processed Iteration 950,episodic return 3030.5013745986075, reward_pressure: 0.8020000000000002
Processed Iteration 1000,episodic return 3108.644378339077, reward_pressure: 0.8679999999999999
Processed Iteration 1050,episodic return 3013.9283449012164, reward_pressure: 0.8820000000000001
Processed Iteration 1100,episodic return 3116.8247660584975, reward_pressure: 0.8319999999999996
Processed Iteration 1150,episodic return 3131.5802743573195, reward_pressure: 0.8320000000000008
Processed Iteration 1200,episodic return 3134.5123036961927, reward_pressure: 0.8179999999999995
Processed Iteration 1250,episodic return 2906.5337042873352, reward_pressure: 0.7979999999999998
Processed Iteration 1300,episodic return 3085.218898408868, reward_pressure: 0.77
Processed Iteration 1350,episodic return 3069.987437018307, reward_pressure: 0.72
Processed Iteration 1400,episodic return 2961.8572471481352, reward_pressure: 0.6699999999999992
Processed Iteration 1450,episodic return 3000.294872917699, reward_pressure: 0.6200000000000006
Processed Iteration 1500,episodic return 2944.2292375191046, reward_pressure: 0.57
Processed Iteration 1550,episodic return 2928.745060128241, reward_pressure: 0.5199999999999998
Processed Iteration 1600,episodic return 2953.9955804529436, reward_pressure: 0.46999999999999953
Processed Iteration 1650,episodic return 2883.864643448112, reward_pressure: 0.4199999999999996
Processed Iteration 1700,episodic return 2973.8508311269247, reward_pressure: 0.3699999999999999
Processed Iteration 1750,episodic return 2867.2213164725954, reward_pressure: 0.3199999999999993
Processed Iteration 1800,episodic return 2986.590226379415, reward_pressure: 0.2699999999999999
Processed Iteration 1850,episodic return 2903.8679213774717, reward_pressure: 0.21999999999999942
Processed Iteration 1900,episodic return 2952.8826044237303, reward_pressure: 0.16999999999999965
Processed Iteration 1950,episodic return 2873.4159044078283, reward_pressure: 0.11999999999999965
Processed Iteration 2000,episodic return 2987.6805832700334, reward_pressure: 0.06999999999999976
